CMDLINE python main.py
MEM 67.363281 1704893033.2597
MEM 67.363281 1704893033.3600
MEM 67.363281 1704893033.4609
MEM 67.363281 1704893033.5617
MEM 67.363281 1704893033.6628
MEM 67.363281 1704893033.7634
MEM 67.363281 1704893033.8643
MEM 67.363281 1704893033.9656
MEM 67.363281 1704893034.0660
MEM 67.363281 1704893034.1667
MEM 67.363281 1704893034.2673
MEM 67.363281 1704893034.3677
MEM 67.363281 1704893034.4683
MEM 67.363281 1704893034.5686
MEM 67.363281 1704893034.6688
MEM 67.363281 1704893034.7696
MEM 67.363281 1704893034.8704
MEM 67.363281 1704893034.9714
MEM 67.363281 1704893035.0724
MEM 67.363281 1704893035.1735
MEM 67.363281 1704893035.2743
MEM 67.363281 1704893035.3751
MEM 67.363281 1704893035.4761
MEM 67.363281 1704893035.5764
MEM 67.363281 1704893035.6773
MEM 67.363281 1704893035.7781
MEM 67.363281 1704893035.8786
MEM 67.363281 1704893035.9789
MEM 67.363281 1704893036.0791
MEM 67.363281 1704893036.1799
MEM 67.363281 1704893036.2805
MEM 67.363281 1704893036.3811
MEM 67.363281 1704893036.4814
MEM 67.363281 1704893036.5817
MEM 67.363281 1704893036.6822
MEM 67.363281 1704893036.7832
MEM 67.363281 1704893036.8836
MEM 67.363281 1704893036.9848
MEM 67.363281 1704893037.0859
MEM 67.363281 1704893037.1862
MEM 67.363281 1704893037.2870
MEM 67.363281 1704893037.3876
MEM 67.363281 1704893037.4886
MEM 67.363281 1704893037.5895
MEM 67.363281 1704893037.6908
MEM 67.363281 1704893037.7916
MEM 67.363281 1704893037.8921
MEM 67.363281 1704893037.9927
MEM 67.363281 1704893038.0943
MEM 67.363281 1704893038.1948
MEM 67.363281 1704893038.2954
MEM 67.363281 1704893038.3962
MEM 67.363281 1704893038.4969
MEM 67.363281 1704893038.5981
MEM 67.363281 1704893038.6987
MEM 67.363281 1704893038.7990
MEM 67.363281 1704893038.8998
MEM 67.363281 1704893039.0002
MEM 67.363281 1704893039.1011
MEM 67.363281 1704893039.2017
MEM 67.363281 1704893039.3026
MEM 67.363281 1704893039.4032
MEM 67.363281 1704893039.5036
MEM 67.363281 1704893039.6044
MEM 67.363281 1704893039.7058
MEM 67.363281 1704893039.8064
MEM 67.363281 1704893039.9077
MEM 67.363281 1704893040.0084
MEM 67.363281 1704893040.1095
MEM 67.363281 1704893040.2107
MEM 67.363281 1704893040.3120
MEM 67.363281 1704893040.4125
MEM 67.363281 1704893040.5133
MEM 67.363281 1704893040.6139
MEM 67.363281 1704893040.7150
MEM 67.363281 1704893040.8152
MEM 67.363281 1704893040.9158
MEM 67.363281 1704893041.0172
MEM 67.363281 1704893041.1185
MEM 67.363281 1704893041.2193
MEM 67.363281 1704893041.3200
MEM 67.363281 1704893041.4208
MEM 67.363281 1704893041.5219
MEM 67.363281 1704893041.6228
MEM 67.367188 1704893041.7241
MEM 67.371094 1704893041.8246
MEM 67.371094 1704893041.9258
MEM 67.371094 1704893042.0269
MEM 67.371094 1704893042.1281
MEM 67.371094 1704893042.2284
MEM 67.371094 1704893042.3292
MEM 67.371094 1704893042.4301
MEM 67.371094 1704893042.5308
MEM 67.371094 1704893042.6318
MEM 67.371094 1704893042.7324
MEM 67.371094 1704893042.8326
MEM 67.371094 1704893042.9333
MEM 67.371094 1704893043.0346
MEM 67.371094 1704893043.1359
MEM 67.371094 1704893043.2367
MEM 67.371094 1704893043.3378
MEM 67.371094 1704893043.4384
MEM 67.371094 1704893043.5386
MEM 67.371094 1704893043.6392
MEM 67.371094 1704893043.7398
MEM 67.371094 1704893043.8410
MEM 67.371094 1704893043.9418
MEM 67.371094 1704893044.0430
MEM 67.371094 1704893044.1434
MEM 67.371094 1704893044.2449
MEM 67.371094 1704893044.3461
MEM 67.371094 1704893044.4467
MEM 67.371094 1704893044.5473
MEM 67.371094 1704893044.6479
MEM 67.371094 1704893044.7487
MEM 67.371094 1704893044.8492
MEM 67.371094 1704893044.9506
MEM 67.371094 1704893045.0512
MEM 67.371094 1704893045.1517
MEM 67.371094 1704893045.2522
MEM 67.371094 1704893045.3529
MEM 67.371094 1704893045.4535
MEM 67.371094 1704893045.5550
MEM 67.371094 1704893045.6556
MEM 67.371094 1704893045.7559
MEM 67.371094 1704893045.8568
MEM 67.371094 1704893045.9582
MEM 67.371094 1704893046.0591
MEM 67.371094 1704893046.1602
MEM 67.371094 1704893046.2608
MEM 67.371094 1704893046.3623
MEM 67.371094 1704893046.4631
MEM 67.371094 1704893046.5636
MEM 67.371094 1704893046.6648
MEM 67.371094 1704893046.7658
MEM 67.371094 1704893046.8664
MEM 67.371094 1704893046.9671
MEM 67.371094 1704893047.0674
MEM 67.371094 1704893047.1681
MEM 67.371094 1704893047.2687
MEM 67.371094 1704893047.3692
MEM 67.371094 1704893047.4697
MEM 67.371094 1704893047.5704
MEM 67.371094 1704893047.6709
MEM 67.375000 1704893047.7716
MEM 67.375000 1704893047.8722
MEM 67.375000 1704893047.9729
MEM 67.375000 1704893048.0739
MEM 67.375000 1704893048.1749
MEM 67.375000 1704893048.2757
MEM 67.375000 1704893048.3769
MEM 67.375000 1704893048.4775
MEM 67.375000 1704893048.5784
MEM 67.375000 1704893048.6788
MEM 67.375000 1704893048.7794
MEM 67.375000 1704893048.8799
MEM 67.375000 1704893048.9803
MEM 67.375000 1704893049.0815
MEM 67.375000 1704893049.1819
MEM 67.375000 1704893049.2835
MEM 67.375000 1704893049.3845
MEM 67.375000 1704893049.4854
MEM 67.375000 1704893049.5862
MEM 67.375000 1704893049.6873
MEM 67.375000 1704893049.7892
MEM 67.375000 1704893049.8897
MEM 67.375000 1704893049.9903
MEM 67.375000 1704893050.0912
MEM 67.375000 1704893050.1916
MEM 67.375000 1704893050.2927
MEM 67.375000 1704893050.3932
MEM 67.375000 1704893050.4942
MEM 67.375000 1704893050.5954
MEM 67.375000 1704893050.6966
MEM 67.375000 1704893050.7969
MEM 67.375000 1704893050.8980
MEM 67.375000 1704893050.9982
MEM 67.375000 1704893051.0984
MEM 67.375000 1704893051.1988
MEM 67.375000 1704893051.2996
MEM 67.375000 1704893051.4000
MEM 67.375000 1704893051.5010
MEM 67.375000 1704893051.6012
MEM 67.375000 1704893051.7017
MEM 67.375000 1704893051.8022
MEM 67.375000 1704893051.9033
MEM 67.375000 1704893052.0042
MEM 67.375000 1704893052.1055
MEM 67.375000 1704893052.2060
MEM 67.375000 1704893052.3065
MEM 67.375000 1704893052.4075
MEM 67.375000 1704893052.5081
MEM 67.375000 1704893052.6093
MEM 67.375000 1704893052.7098
MEM 67.375000 1704893052.8101
MEM 67.375000 1704893052.9107
MEM 67.378906 1704893053.0111
MEM 67.378906 1704893053.1118
MEM 67.378906 1704893053.2121
MEM 67.378906 1704893053.3123
MEM 67.378906 1704893053.4135
MEM 67.378906 1704893053.5137
MEM 67.378906 1704893053.6143
MEM 67.378906 1704893053.7156
MEM 67.378906 1704893053.8160
MEM 67.378906 1704893053.9170
MEM 67.378906 1704893054.0178
MEM 67.378906 1704893054.1187
MEM 67.378906 1704893054.2198
MEM 67.378906 1704893054.3201
MEM 67.378906 1704893054.4211
MEM 67.378906 1704893054.5216
MEM 67.378906 1704893054.6230
MEM 67.378906 1704893054.7239
MEM 67.378906 1704893054.8248
MEM 67.378906 1704893054.9255
MEM 67.378906 1704893055.0264
MEM 67.378906 1704893055.1279
MEM 67.378906 1704893055.2288
MEM 67.378906 1704893055.3294
MEM 67.378906 1704893055.4302
MEM 67.378906 1704893055.5309
MEM 67.378906 1704893055.6315
MEM 67.378906 1704893055.7323
MEM 67.378906 1704893055.8329
MEM 67.378906 1704893055.9340
MEM 67.378906 1704893056.0354
MEM 67.378906 1704893056.1361
MEM 67.378906 1704893056.2367
MEM 67.378906 1704893056.3381
MEM 67.378906 1704893056.4389
MEM 67.378906 1704893056.5397
MEM 67.378906 1704893056.6403
MEM 67.378906 1704893056.7410
MEM 67.378906 1704893056.8414
MEM 67.378906 1704893056.9423
MEM 67.378906 1704893057.0435
MEM 67.378906 1704893057.1439
MEM 67.378906 1704893057.2445
MEM 67.378906 1704893057.3455
MEM 67.378906 1704893057.4460
MEM 67.378906 1704893057.5465
MEM 67.378906 1704893057.6474
MEM 67.378906 1704893057.7488
MEM 67.378906 1704893057.8498
MEM 67.378906 1704893057.9502
MEM 67.378906 1704893058.0510
MEM 67.378906 1704893058.1518
MEM 67.378906 1704893058.2532
MEM 67.378906 1704893058.3534
MEM 67.378906 1704893058.4545
MEM 67.378906 1704893058.5548
MEM 67.378906 1704893058.6552
MEM 67.378906 1704893058.7560
MEM 67.378906 1704893058.8570
MEM 67.378906 1704893058.9575
MEM 67.378906 1704893059.0579
MEM 67.378906 1704893059.1585
MEM 67.378906 1704893059.2594
MEM 67.378906 1704893059.3606
MEM 67.378906 1704893059.4614
MEM 67.378906 1704893059.5622
MEM 67.378906 1704893059.6635
MEM 67.378906 1704893059.7643
MEM 67.378906 1704893059.8649
MEM 67.378906 1704893059.9656
MEM 67.378906 1704893060.0666
MEM 67.378906 1704893060.1675
MEM 67.378906 1704893060.2683
MEM 67.378906 1704893060.3689
MEM 67.378906 1704893060.4699
MEM 67.378906 1704893060.5706
MEM 67.378906 1704893060.6717
MEM 67.378906 1704893060.7720
MEM 67.378906 1704893060.8725
MEM 67.378906 1704893060.9734
MEM 67.378906 1704893061.0744
MEM 67.378906 1704893061.1747
MEM 67.378906 1704893061.2756
MEM 67.378906 1704893061.3764
MEM 67.378906 1704893061.4773
MEM 67.378906 1704893061.5779
MEM 67.378906 1704893061.6787
MEM 67.378906 1704893061.7792
MEM 67.378906 1704893061.8798
MEM 67.378906 1704893061.9806
MEM 67.378906 1704893062.0818
MEM 67.378906 1704893062.1829
MEM 67.378906 1704893062.2844
MEM 67.378906 1704893062.3849
MEM 67.378906 1704893062.4860
MEM 67.378906 1704893062.5869
MEM 67.378906 1704893062.6883
MEM 67.378906 1704893062.7888
MEM 67.378906 1704893062.8895
MEM 67.378906 1704893062.9903
MEM 67.378906 1704893063.0912
MEM 67.378906 1704893063.1922
MEM 67.378906 1704893063.2928
MEM 67.378906 1704893063.3943
MEM 67.378906 1704893063.4954
MEM 67.378906 1704893063.5961
MEM 67.378906 1704893063.6972
MEM 67.378906 1704893063.7983
MEM 67.378906 1704893063.8988
MEM 67.378906 1704893063.9997
MEM 67.382812 1704893064.1005
MEM 67.386719 1704893064.2011
MEM 67.390625 1704893064.3016
MEM 67.496094 1704893064.4022
MEM 67.496094 1704893064.5032
MEM 67.496094 1704893064.6039
MEM 67.496094 1704893064.7045
MEM 67.496094 1704893064.8060
MEM 67.496094 1704893064.9062
MEM 67.496094 1704893065.0068
MEM 67.496094 1704893065.1073
MEM 67.496094 1704893065.2081
MEM 67.496094 1704893065.3087
MEM 67.496094 1704893065.4094
MEM 67.496094 1704893065.5104
MEM 67.496094 1704893065.6113
MEM 67.496094 1704893065.7120
MEM 67.496094 1704893065.8125
MEM 67.496094 1704893065.9130
MEM 67.496094 1704893066.0141
MEM 67.496094 1704893066.1146
MEM 67.496094 1704893066.2155
MEM 67.496094 1704893066.3169
MEM 67.496094 1704893066.4180
MEM 67.496094 1704893066.5187
MEM 34.750000 1704893066.6277
